Percentile,Age,cohort,value,data_source,Asset
95,51,1976-1985,26.759,DYNASIM,Financial Assets
95,52,1976-1985,27.559,DYNASIM,Financial Assets
95,53,1976-1985,28.327,DYNASIM,Financial Assets
95,54,1976-1985,28.676,DYNASIM,Financial Assets
95,55,1976-1985,29.398,DYNASIM,Financial Assets
95,56,1976-1985,30.256,DYNASIM,Financial Assets
95,57,1976-1985,30.946,DYNASIM,Financial Assets
95,58,1976-1985,31.827,DYNASIM,Financial Assets
95,59,1976-1985,32.369,DYNASIM,Financial Assets
95,60,1976-1985,32.833,DYNASIM,Financial Assets
95,61,1976-1985,32.941,DYNASIM,Financial Assets
95,62,1976-1985,33.462,DYNASIM,Financial Assets
95,63,1976-1985,33.574,DYNASIM,Financial Assets
95,64,1976-1985,33.55,DYNASIM,Financial Assets
95,65,1976-1985,33.419,DYNASIM,Financial Assets
95,66,1976-1985,33.004,DYNASIM,Financial Assets
95,67,1976-1985,32.377,DYNASIM,Financial Assets
95,68,1976-1985,31.721,DYNASIM,Financial Assets
95,69,1976-1985,30.879,DYNASIM,Financial Assets
95,70,1976-1985,30.574,DYNASIM,Financial Assets
95,71,1976-1985,30.412,DYNASIM,Financial Assets
95,72,1976-1985,29.922,DYNASIM,Financial Assets
95,73,1976-1985,29.393,DYNASIM,Financial Assets
95,74,1976-1985,28.71,DYNASIM,Financial Assets
95,75,1976-1985,28.84,DYNASIM,Financial Assets
95,76,1976-1985,28.705,DYNASIM,Financial Assets
95,77,1976-1985,28.073,DYNASIM,Financial Assets
95,78,1976-1985,28.106,DYNASIM,Financial Assets
95,79,1976-1985,27.459,DYNASIM,Financial Assets
95,80,1976-1985,26.832,DYNASIM,Financial Assets
95,81,1976-1985,26.395,DYNASIM,Financial Assets
95,82,1976-1985,25.894,DYNASIM,Financial Assets
95,83,1976-1985,25.471,DYNASIM,Financial Assets
95,84,1976-1985,24.841,DYNASIM,Financial Assets
95,85,1976-1985,24.399,DYNASIM,Financial Assets
95,86,1976-1985,24.394,DYNASIM,Financial Assets
95,87,1976-1985,23.861,DYNASIM,Financial Assets
95,88,1976-1985,22.692,DYNASIM,Financial Assets
95,89,1976-1985,21.896,DYNASIM,Financial Assets
95,90,1976-1985,21.229,DYNASIM,Financial Assets
95,91,1976-1985,21.603,DYNASIM,Financial Assets
95,92,1976-1985,21.214,DYNASIM,Financial Assets
98,30,1976-1985,13.446,DYNASIM,Financial Assets
98,31,1976-1985,13.969,DYNASIM,Financial Assets
98,32,1976-1985,16.787,DYNASIM,Financial Assets
98,33,1976-1985,17.119,DYNASIM,Financial Assets
98,34,1976-1985,18.532,DYNASIM,Financial Assets
98,35,1976-1985,19.575,DYNASIM,Financial Assets
98,36,1976-1985,21.028,DYNASIM,Financial Assets
98,37,1976-1985,22.008,DYNASIM,Financial Assets
98,38,1976-1985,24.099,DYNASIM,Financial Assets
98,39,1976-1985,27.128,DYNASIM,Financial Assets
98,40,1976-1985,29.692,DYNASIM,Financial Assets
98,41,1976-1985,31.108,DYNASIM,Financial Assets
98,42,1976-1985,30.877,DYNASIM,Financial Assets
98,43,1976-1985,36.01,DYNASIM,Financial Assets
98,44,1976-1985,34.785,DYNASIM,Financial Assets
98,45,1976-1985,39.233,DYNASIM,Financial Assets
98,46,1976-1985,42.037,DYNASIM,Financial Assets
98,47,1976-1985,40.555,DYNASIM,Financial Assets
98,48,1976-1985,52.556,DYNASIM,Financial Assets
98,49,1976-1985,46.731,DYNASIM,Financial Assets
98,50,1976-1985,49.611,DYNASIM,Financial Assets
98,51,1976-1985,51.633,DYNASIM,Financial Assets
98,52,1976-1985,53.973,DYNASIM,Financial Assets
98,53,1976-1985,53.984,DYNASIM,Financial Assets
98,54,1976-1985,55.533,DYNASIM,Financial Assets
98,55,1976-1985,57.224,DYNASIM,Financial Assets
98,56,1976-1985,58.277,DYNASIM,Financial Assets
98,57,1976-1985,60.368,DYNASIM,Financial Assets
98,58,1976-1985,60.707,DYNASIM,Financial Assets
98,59,1976-1985,60.884,DYNASIM,Financial Assets
98,60,1976-1985,61.114,DYNASIM,Financial Assets
98,61,1976-1985,62.42,DYNASIM,Financial Assets
98,62,1976-1985,63.659,DYNASIM,Financial Assets
98,63,1976-1985,63.589,DYNASIM,Financial Assets
98,64,1976-1985,63.336,DYNASIM,Financial Assets
98,65,1976-1985,63.633,DYNASIM,Financial Assets
98,66,1976-1985,60.875,DYNASIM,Financial Assets
98,67,1976-1985,59.891,DYNASIM,Financial Assets
98,68,1976-1985,58.856,DYNASIM,Financial Assets
98,69,1976-1985,57.523,DYNASIM,Financial Assets
98,70,1976-1985,57.035,DYNASIM,Financial Assets
98,71,1976-1985,56.742,DYNASIM,Financial Assets
98,72,1976-1985,56.088,DYNASIM,Financial Assets
98,73,1976-1985,55.527,DYNASIM,Financial Assets
98,74,1976-1985,54.829,DYNASIM,Financial Assets
98,75,1976-1985,54.109,DYNASIM,Financial Assets
98,76,1976-1985,53.533,DYNASIM,Financial Assets
98,77,1976-1985,52.767,DYNASIM,Financial Assets
98,78,1976-1985,52.284,DYNASIM,Financial Assets
98,79,1976-1985,51.81,DYNASIM,Financial Assets
98,80,1976-1985,51.283,DYNASIM,Financial Assets
98,81,1976-1985,50.182,DYNASIM,Financial Assets
98,82,1976-1985,50.184,DYNASIM,Financial Assets
98,83,1976-1985,49.578,DYNASIM,Financial Assets
98,84,1976-1985,48.723,DYNASIM,Financial Assets
98,85,1976-1985,48.894,DYNASIM,Financial Assets
98,86,1976-1985,48.972,DYNASIM,Financial Assets
98,87,1976-1985,47.453,DYNASIM,Financial Assets
98,88,1976-1985,45.143,DYNASIM,Financial Assets
98,89,1976-1985,44.848,DYNASIM,Financial Assets
98,90,1976-1985,44.424,DYNASIM,Financial Assets
98,91,1976-1985,42.582,DYNASIM,Financial Assets
98,92,1976-1985,39.3,DYNASIM,Financial Assets
100,30,1976-1985,1.389,DYNASIM,Financial Assets
100,31,1976-1985,1.397,DYNASIM,Financial Assets
100,32,1976-1985,1.597,DYNASIM,Financial Assets
100,33,1976-1985,1.757,DYNASIM,Financial Assets
100,34,1976-1985,1.878,DYNASIM,Financial Assets
100,35,1976-1985,2.059,DYNASIM,Financial Assets
100,36,1976-1985,2.256,DYNASIM,Financial Assets
100,37,1976-1985,2.393,DYNASIM,Financial Assets
100,38,1976-1985,2.592,DYNASIM,Financial Assets
100,39,1976-1985,2.866,DYNASIM,Financial Assets
100,40,1976-1985,3.01,DYNASIM,Financial Assets
100,41,1976-1985,3.38,DYNASIM,Financial Assets
100,42,1976-1985,3.274,DYNASIM,Financial Assets
100,43,1976-1985,3.648,DYNASIM,Financial Assets
100,44,1976-1985,3.86,DYNASIM,Financial Assets
100,45,1976-1985,4.059,DYNASIM,Financial Assets
100,46,1976-1985,4.445,DYNASIM,Financial Assets
100,47,1976-1985,4.485,DYNASIM,Financial Assets
100,48,1976-1985,5.338,DYNASIM,Financial Assets
100,49,1976-1985,5.477,DYNASIM,Financial Assets
100,50,1976-1985,5.562,DYNASIM,Financial Assets
100,51,1976-1985,5.766,DYNASIM,Financial Assets
100,52,1976-1985,5.95,DYNASIM,Financial Assets
100,53,1976-1985,6.141,DYNASIM,Financial Assets
100,54,1976-1985,6.384,DYNASIM,Financial Assets
100,55,1976-1985,6.539,DYNASIM,Financial Assets
100,56,1976-1985,6.742,DYNASIM,Financial Assets
100,57,1976-1985,6.889,DYNASIM,Financial Assets
100,58,1976-1985,7.077,DYNASIM,Financial Assets
100,59,1976-1985,7.235,DYNASIM,Financial Assets
100,60,1976-1985,7.373,DYNASIM,Financial Assets
100,61,1976-1985,7.519,DYNASIM,Financial Assets
100,62,1976-1985,7.604,DYNASIM,Financial Assets
100,63,1976-1985,7.655,DYNASIM,Financial Assets
100,64,1976-1985,7.649,DYNASIM,Financial Assets
100,65,1976-1985,7.598,DYNASIM,Financial Assets
100,66,1976-1985,7.437,DYNASIM,Financial Assets
100,67,1976-1985,7.288,DYNASIM,Financial Assets
100,68,1976-1985,7.146,DYNASIM,Financial Assets
100,69,1976-1985,6.988,DYNASIM,Financial Assets
100,70,1976-1985,6.935,DYNASIM,Financial Assets
100,71,1976-1985,6.853,DYNASIM,Financial Assets
100,72,1976-1985,6.783,DYNASIM,Financial Assets
100,73,1976-1985,6.669,DYNASIM,Financial Assets
100,74,1976-1985,6.572,DYNASIM,Financial Assets
100,75,1976-1985,6.56,DYNASIM,Financial Assets
100,76,1976-1985,6.471,DYNASIM,Financial Assets
100,77,1976-1985,6.327,DYNASIM,Financial Assets
100,78,1976-1985,6.297,DYNASIM,Financial Assets
100,79,1976-1985,6.235,DYNASIM,Financial Assets
100,80,1976-1985,6.126,DYNASIM,Financial Assets
100,81,1976-1985,6.036,DYNASIM,Financial Assets
100,82,1976-1985,6.007,DYNASIM,Financial Assets
100,83,1976-1985,5.861,DYNASIM,Financial Assets
100,84,1976-1985,5.761,DYNASIM,Financial Assets
100,85,1976-1985,5.735,DYNASIM,Financial Assets
100,86,1976-1985,5.651,DYNASIM,Financial Assets
100,87,1976-1985,5.513,DYNASIM,Financial Assets
100,88,1976-1985,5.224,DYNASIM,Financial Assets
100,89,1976-1985,5.045,DYNASIM,Financial Assets
100,90,1976-1985,4.816,DYNASIM,Financial Assets
100,91,1976-1985,4.62,DYNASIM,Financial Assets
100,92,1976-1985,4.461,DYNASIM,Financial Assets
5,30,1986-1995,-0.164,DYNASIM,Financial Assets
5,31,1986-1995,-0.161,DYNASIM,Financial Assets
5,32,1986-1995,-0.158,DYNASIM,Financial Assets
5,33,1986-1995,-0.157,DYNASIM,Financial Assets
5,34,1986-1995,-0.154,DYNASIM,Financial Assets
5,35,1986-1995,-0.153,DYNASIM,Financial Assets
5,36,1986-1995,-0.151,DYNASIM,Financial Assets
5,37,1986-1995,-0.149,DYNASIM,Financial Assets
5,38,1986-1995,-0.147,DYNASIM,Financial Assets
5,39,1986-1995,-0.143,DYNASIM,Financial Assets
5,40,1986-1995,-0.142,DYNASIM,Financial Assets
5,41,1986-1995,-0.142,DYNASIM,Financial Assets
5,42,1986-1995,-0.134,DYNASIM,Financial Assets
5,43,1986-1995,-0.134,DYNASIM,Financial Assets
5,44,1986-1995,-0.132,DYNASIM,Financial Assets
5,45,1986-1995,-0.126,DYNASIM,Financial Assets
5,46,1986-1995,-0.13,DYNASIM,Financial Assets
5,47,1986-1995,-0.125,DYNASIM,Financial Assets
5,48,1986-1995,-0.124,DYNASIM,Financial Assets
5,49,1986-1995,-0.124,DYNASIM,Financial Assets
5,50,1986-1995,-0.12,DYNASIM,Financial Assets
5,51,1986-1995,-0.02,DYNASIM,Financial Assets
5,52,1986-1995,-0.02,DYNASIM,Financial Assets
5,53,1986-1995,-0.02,DYNASIM,Financial Assets
5,54,1986-1995,-0.02,DYNASIM,Financial Assets
5,55,1986-1995,-0.02,DYNASIM,Financial Assets
5,56,1986-1995,-0.02,DYNASIM,Financial Assets
5,57,1986-1995,-0.02,DYNASIM,Financial Assets
5,58,1986-1995,-0.02,DYNASIM,Financial Assets
5,59,1986-1995,-0.02,DYNASIM,Financial Assets
5,60,1986-1995,-0.02,DYNASIM,Financial Assets
5,61,1986-1995,-0.02,DYNASIM,Financial Assets
5,62,1986-1995,-0.02,DYNASIM,Financial Assets
5,63,1986-1995,-0.02,DYNASIM,Financial Assets
5,64,1986-1995,-0.02,DYNASIM,Financial Assets
5,65,1986-1995,-0.02,DYNASIM,Financial Assets
5,66,1986-1995,-0.019,DYNASIM,Financial Assets
5,67,1986-1995,-0.019,DYNASIM,Financial Assets
5,68,1986-1995,-0.018,DYNASIM,Financial Assets
5,69,1986-1995,-0.018,DYNASIM,Financial Assets
5,70,1986-1995,-0.018,DYNASIM,Financial Assets
5,71,1986-1995,-0.017,DYNASIM,Financial Assets
5,72,1986-1995,-0.017,DYNASIM,Financial Assets
5,73,1986-1995,-0.017,DYNASIM,Financial Assets
5,74,1986-1995,-0.016,DYNASIM,Financial Assets
5,75,1986-1995,-0.016,DYNASIM,Financial Assets
5,76,1986-1995,-0.015,DYNASIM,Financial Assets
5,77,1986-1995,-0.015,DYNASIM,Financial Assets
5,78,1986-1995,-0.015,DYNASIM,Financial Assets
5,79,1986-1995,-0.015,DYNASIM,Financial Assets
5,80,1986-1995,-0.014,DYNASIM,Financial Assets
5,81,1986-1995,-0.014,DYNASIM,Financial Assets
5,82,1986-1995,-0.012,DYNASIM,Financial Assets
5,83,1986-1995,-0.012,DYNASIM,Financial Assets
5,84,1986-1995,-0.012,DYNASIM,Financial Assets
5,85,1986-1995,-0.011,DYNASIM,Financial Assets
5,86,1986-1995,-0.011,DYNASIM,Financial Assets
5,87,1986-1995,-0.01,DYNASIM,Financial Assets
5,88,1986-1995,-0.009,DYNASIM,Financial Assets
5,89,1986-1995,-0.009,DYNASIM,Financial Assets
5,90,1986-1995,-0.009,DYNASIM,Financial Assets
5,91,1986-1995,-0.008,DYNASIM,Financial Assets
5,92,1986-1995,-0.007,DYNASIM,Financial Assets
10,30,1986-1995,-0.139,DYNASIM,Financial Assets
10,31,1986-1995,-0.135,DYNASIM,Financial Assets
10,32,1986-1995,-0.13,DYNASIM,Financial Assets
10,33,1986-1995,-0.128,DYNASIM,Financial Assets
10,34,1986-1995,-0.12,DYNASIM,Financial Assets
10,35,1986-1995,-0.12,DYNASIM,Financial Assets
10,36,1986-1995,-0.116,DYNASIM,Financial Assets
10,37,1986-1995,-0.111,DYNASIM,Financial Assets
10,38,1986-1995,-0.111,DYNASIM,Financial Assets
10,39,1986-1995,-0.104,DYNASIM,Financial Assets
10,40,1986-1995,-0.097,DYNASIM,Financial Assets
10,41,1986-1995,-0.097,DYNASIM,Financial Assets
10,42,1986-1995,-0.088,DYNASIM,Financial Assets
10,43,1986-1995,-0.089,DYNASIM,Financial Assets
10,44,1986-1995,-0.083,DYNASIM,Financial Assets
10,45,1986-1995,-0.074,DYNASIM,Financial Assets
10,46,1986-1995,-0.079,DYNASIM,Financial Assets
10,47,1986-1995,-0.071,DYNASIM,Financial Assets
10,48,1986-1995,-0.069,DYNASIM,Financial Assets
10,49,1986-1995,-0.071,DYNASIM,Financial Assets
10,50,1986-1995,-0.061,DYNASIM,Financial Assets
10,51,1986-1995,-0.02,DYNASIM,Financial Assets
10,52,1986-1995,-0.02,DYNASIM,Financial Assets
10,53,1986-1995,-0.02,DYNASIM,Financial Assets
10,54,1986-1995,-0.02,DYNASIM,Financial Assets
10,55,1986-1995,-0.02,DYNASIM,Financial Assets
10,56,1986-1995,-0.02,DYNASIM,Financial Assets
10,57,1986-1995,-0.019,DYNASIM,Financial Assets
10,58,1986-1995,-0.018,DYNASIM,Financial Assets
10,59,1986-1995,-0.017,DYNASIM,Financial Assets
10,60,1986-1995,-0.01,DYNASIM,Financial Assets
10,61,1986-1995,-0.01,DYNASIM,Financial Assets
10,62,1986-1995,-0.004,DYNASIM,Financial Assets
10,63,1986-1995,0,DYNASIM,Financial Assets
10,64,1986-1995,0.003,DYNASIM,Financial Assets
10,65,1986-1995,0.004,DYNASIM,Financial Assets
10,66,1986-1995,0.008,DYNASIM,Financial Assets
10,67,1986-1995,0.005,DYNASIM,Financial Assets
10,68,1986-1995,0.006,DYNASIM,Financial Assets
10,69,1986-1995,0.004,DYNASIM,Financial Assets
10,70,1986-1995,0.01,DYNASIM,Financial Assets
10,71,1986-1995,0.01,DYNASIM,Financial Assets
10,72,1986-1995,0.01,DYNASIM,Financial Assets
10,73,1986-1995,0.011,DYNASIM,Financial Assets
10,74,1986-1995,0.011,DYNASIM,Financial Assets
10,75,1986-1995,0.013,DYNASIM,Financial Assets
10,76,1986-1995,0.011,DYNASIM,Financial Assets
10,77,1986-1995,0.01,DYNASIM,Financial Assets
10,78,1986-1995,0.01,DYNASIM,Financial Assets
10,79,1986-1995,0.009,DYNASIM,Financial Assets
10,80,1986-1995,0.009,DYNASIM,Financial Assets
10,81,1986-1995,0.012,DYNASIM,Financial Assets
10,82,1986-1995,0.012,DYNASIM,Financial Assets
10,83,1986-1995,0.013,DYNASIM,Financial Assets
10,84,1986-1995,0.015,DYNASIM,Financial Assets
10,85,1986-1995,0.015,DYNASIM,Financial Assets
10,86,1986-1995,0.014,DYNASIM,Financial Assets
10,87,1986-1995,0.014,DYNASIM,Financial Assets
10,88,1986-1995,0.013,DYNASIM,Financial Assets
10,89,1986-1995,0.011,DYNASIM,Financial Assets
10,90,1986-1995,0.013,DYNASIM,Financial Assets
10,91,1986-1995,0.011,DYNASIM,Financial Assets
10,92,1986-1995,0.011,DYNASIM,Financial Assets
20,30,1986-1995,-0.086,DYNASIM,Financial Assets
20,31,1986-1995,-0.075,DYNASIM,Financial Assets
20,32,1986-1995,-0.066,DYNASIM,Financial Assets
20,33,1986-1995,-0.062,DYNASIM,Financial Assets
20,34,1986-1995,-0.049,DYNASIM,Financial Assets
20,35,1986-1995,-0.048,DYNASIM,Financial Assets
20,36,1986-1995,-0.04,DYNASIM,Financial Assets
20,37,1986-1995,-0.029,DYNASIM,Financial Assets
20,38,1986-1995,-0.027,DYNASIM,Financial Assets
20,39,1986-1995,-0.013,DYNASIM,Financial Assets
20,40,1986-1995,-0.006,DYNASIM,Financial Assets
20,41,1986-1995,-0.006,DYNASIM,Financial Assets
20,42,1986-1995,0.012,DYNASIM,Financial Assets
20,43,1986-1995,0.014,DYNASIM,Financial Assets
20,44,1986-1995,0.026,DYNASIM,Financial Assets
20,45,1986-1995,0.038,DYNASIM,Financial Assets
20,46,1986-1995,0.034,DYNASIM,Financial Assets
20,47,1986-1995,0.041,DYNASIM,Financial Assets
20,48,1986-1995,0.047,DYNASIM,Financial Assets
20,49,1986-1995,0.051,DYNASIM,Financial Assets
20,50,1986-1995,0.067,DYNASIM,Financial Assets
20,51,1986-1995,0.071,DYNASIM,Financial Assets
20,52,1986-1995,0.074,DYNASIM,Financial Assets
20,53,1986-1995,0.075,DYNASIM,Financial Assets
20,54,1986-1995,0.078,DYNASIM,Financial Assets
20,55,1986-1995,0.08,DYNASIM,Financial Assets
20,56,1986-1995,0.083,DYNASIM,Financial Assets
20,57,1986-1995,0.087,DYNASIM,Financial Assets
20,58,1986-1995,0.095,DYNASIM,Financial Assets
20,59,1986-1995,0.099,DYNASIM,Financial Assets
20,60,1986-1995,0.109,DYNASIM,Financial Assets
20,61,1986-1995,0.104,DYNASIM,Financial Assets
20,62,1986-1995,0.11,DYNASIM,Financial Assets
20,63,1986-1995,0.107,DYNASIM,Financial Assets
20,64,1986-1995,0.109,DYNASIM,Financial Assets
20,65,1986-1995,0.104,DYNASIM,Financial Assets
20,66,1986-1995,0.103,DYNASIM,Financial Assets
20,67,1986-1995,0.09,DYNASIM,Financial Assets
20,68,1986-1995,0.093,DYNASIM,Financial Assets
20,69,1986-1995,0.083,DYNASIM,Financial Assets
20,70,1986-1995,0.097,DYNASIM,Financial Assets
20,71,1986-1995,0.098,DYNASIM,Financial Assets
20,72,1986-1995,0.103,DYNASIM,Financial Assets
20,73,1986-1995,0.103,DYNASIM,Financial Assets
20,74,1986-1995,0.105,DYNASIM,Financial Assets
20,75,1986-1995,0.108,DYNASIM,Financial Assets
20,76,1986-1995,0.108,DYNASIM,Financial Assets
20,77,1986-1995,0.106,DYNASIM,Financial Assets
20,78,1986-1995,0.104,DYNASIM,Financial Assets
20,79,1986-1995,0.102,DYNASIM,Financial Assets
20,80,1986-1995,0.102,DYNASIM,Financial Assets
20,81,1986-1995,0.101,DYNASIM,Financial Assets
20,82,1986-1995,0.101,DYNASIM,Financial Assets
20,83,1986-1995,0.104,DYNASIM,Financial Assets
20,84,1986-1995,0.106,DYNASIM,Financial Assets
20,85,1986-1995,0.108,DYNASIM,Financial Assets
20,86,1986-1995,0.105,DYNASIM,Financial Assets
20,87,1986-1995,0.102,DYNASIM,Financial Assets
20,88,1986-1995,0.099,DYNASIM,Financial Assets
20,89,1986-1995,0.096,DYNASIM,Financial Assets
20,90,1986-1995,0.091,DYNASIM,Financial Assets
20,91,1986-1995,0.088,DYNASIM,Financial Assets
20,92,1986-1995,0.083,DYNASIM,Financial Assets
30,30,1986-1995,-0.018,DYNASIM,Financial Assets
30,31,1986-1995,0,DYNASIM,Financial Assets
30,32,1986-1995,0.011,DYNASIM,Financial Assets
30,33,1986-1995,0.018,DYNASIM,Financial Assets
30,34,1986-1995,0.036,DYNASIM,Financial Assets
30,35,1986-1995,0.039,DYNASIM,Financial Assets
30,36,1986-1995,0.05,DYNASIM,Financial Assets
30,37,1986-1995,0.066,DYNASIM,Financial Assets
30,38,1986-1995,0.07,DYNASIM,Financial Assets
30,39,1986-1995,0.091,DYNASIM,Financial Assets
30,40,1986-1995,0.098,DYNASIM,Financial Assets
30,41,1986-1995,0.102,DYNASIM,Financial Assets
30,42,1986-1995,0.131,DYNASIM,Financial Assets
30,43,1986-1995,0.133,DYNASIM,Financial Assets
30,44,1986-1995,0.146,DYNASIM,Financial Assets
30,45,1986-1995,0.169,DYNASIM,Financial Assets
30,46,1986-1995,0.165,DYNASIM,Financial Assets
30,47,1986-1995,0.178,DYNASIM,Financial Assets
30,48,1986-1995,0.187,DYNASIM,Financial Assets
30,49,1986-1995,0.204,DYNASIM,Financial Assets
30,50,1986-1995,0.218,DYNASIM,Financial Assets
30,51,1986-1995,0.224,DYNASIM,Financial Assets
30,52,1986-1995,0.23,DYNASIM,Financial Assets
30,53,1986-1995,0.238,DYNASIM,Financial Assets
30,54,1986-1995,0.247,DYNASIM,Financial Assets
30,55,1986-1995,0.252,DYNASIM,Financial Assets
30,56,1986-1995,0.262,DYNASIM,Financial Assets
30,57,1986-1995,0.274,DYNASIM,Financial Assets
30,58,1986-1995,0.29,DYNASIM,Financial Assets
30,59,1986-1995,0.301,DYNASIM,Financial Assets
30,60,1986-1995,0.309,DYNASIM,Financial Assets
30,61,1986-1995,0.303,DYNASIM,Financial Assets
30,62,1986-1995,0.305,DYNASIM,Financial Assets
30,63,1986-1995,0.298,DYNASIM,Financial Assets
30,64,1986-1995,0.293,DYNASIM,Financial Assets
30,65,1986-1995,0.278,DYNASIM,Financial Assets
30,66,1986-1995,0.266,DYNASIM,Financial Assets
30,67,1986-1995,0.246,DYNASIM,Financial Assets
30,68,1986-1995,0.238,DYNASIM,Financial Assets
30,69,1986-1995,0.223,DYNASIM,Financial Assets
30,70,1986-1995,0.239,DYNASIM,Financial Assets
30,71,1986-1995,0.244,DYNASIM,Financial Assets
30,72,1986-1995,0.254,DYNASIM,Financial Assets
30,73,1986-1995,0.257,DYNASIM,Financial Assets
30,74,1986-1995,0.26,DYNASIM,Financial Assets
30,75,1986-1995,0.261,DYNASIM,Financial Assets
30,76,1986-1995,0.266,DYNASIM,Financial Assets
30,77,1986-1995,0.264,DYNASIM,Financial Assets
30,78,1986-1995,0.26,DYNASIM,Financial Assets
30,79,1986-1995,0.254,DYNASIM,Financial Assets
30,80,1986-1995,0.25,DYNASIM,Financial Assets
30,81,1986-1995,0.249,DYNASIM,Financial Assets
30,82,1986-1995,0.25,DYNASIM,Financial Assets
30,83,1986-1995,0.253,DYNASIM,Financial Assets
30,84,1986-1995,0.248,DYNASIM,Financial Assets
30,85,1986-1995,0.248,DYNASIM,Financial Assets
30,86,1986-1995,0.238,DYNASIM,Financial Assets
30,87,1986-1995,0.238,DYNASIM,Financial Assets
30,88,1986-1995,0.237,DYNASIM,Financial Assets
30,89,1986-1995,0.231,DYNASIM,Financial Assets
30,90,1986-1995,0.222,DYNASIM,Financial Assets
30,91,1986-1995,0.219,DYNASIM,Financial Assets
30,92,1986-1995,0.209,DYNASIM,Financial Assets
40,30,1986-1995,0.068,DYNASIM,Financial Assets
40,31,1986-1995,0.089,DYNASIM,Financial Assets
40,32,1986-1995,0.101,DYNASIM,Financial Assets
40,33,1986-1995,0.119,DYNASIM,Financial Assets
40,34,1986-1995,0.139,DYNASIM,Financial Assets
40,35,1986-1995,0.148,DYNASIM,Financial Assets
40,36,1986-1995,0.168,DYNASIM,Financial Assets
40,37,1986-1995,0.19,DYNASIM,Financial Assets
40,38,1986-1995,0.198,DYNASIM,Financial Assets
40,39,1986-1995,0.227,DYNASIM,Financial Assets
40,40,1986-1995,0.235,DYNASIM,Financial Assets
40,41,1986-1995,0.249,DYNASIM,Financial Assets
40,42,1986-1995,0.281,DYNASIM,Financial Assets
40,43,1986-1995,0.293,DYNASIM,Financial Assets
40,44,1986-1995,0.312,DYNASIM,Financial Assets
40,45,1986-1995,0.34,DYNASIM,Financial Assets
40,46,1986-1995,0.34,DYNASIM,Financial Assets
40,47,1986-1995,0.371,DYNASIM,Financial Assets
40,48,1986-1995,0.371,DYNASIM,Financial Assets
40,49,1986-1995,0.398,DYNASIM,Financial Assets
40,50,1986-1995,0.42,DYNASIM,Financial Assets
40,51,1986-1995,0.431,DYNASIM,Financial Assets
40,52,1986-1995,0.447,DYNASIM,Financial Assets
40,53,1986-1995,0.463,DYNASIM,Financial Assets
40,54,1986-1995,0.482,DYNASIM,Financial Assets
40,55,1986-1995,0.496,DYNASIM,Financial Assets
40,56,1986-1995,0.514,DYNASIM,Financial Assets
40,57,1986-1995,0.531,DYNASIM,Financial Assets
40,58,1986-1995,0.552,DYNASIM,Financial Assets
40,59,1986-1995,0.564,DYNASIM,Financial Assets
40,60,1986-1995,0.576,DYNASIM,Financial Assets
40,61,1986-1995,0.569,DYNASIM,Financial Assets
40,62,1986-1995,0.565,DYNASIM,Financial Assets
40,63,1986-1995,0.554,DYNASIM,Financial Assets
40,64,1986-1995,0.543,DYNASIM,Financial Assets
40,65,1986-1995,0.519,DYNASIM,Financial Assets
